date,pollutant,city,high,low,start,end,newdate
20200222,CO,Hefei,0.64,0.33,0.52,0.52,2020/02/22
20200223,CO,Hefei,0.74,0.49,0.51,0.63,2020/02/23
20200224,CO,Hefei,0.68,0.53,0.68,0.64,2020/02/24
20200225,CO,Hefei,1.26,0.6,0.61,1.26,2020/02/25
20200226,CO,Hefei,1.19,0.29,1.19,0.49,2020/02/26
20200227,CO,Hefei,0.92,0.4,0.54,0.77,2020/02/27
20200228,CO,Hefei,0.71,0.44,0.71,0.57,2020/02/28
20200301,CO,Hefei,0.72,0.37,0.63,0.72,2020/03/01
20200302,CO,Hefei,0.83,0.36,0.78,0.51,2020/03/02
20200303,CO,Hefei,0.73,0.52,0.53,0.52,2020/03/03
20200304,CO,Hefei,0.81,0.47,0.51,0.47,2020/03/04
20200305,CO,Hefei,0.72,0.37,0.44,0.57,2020/03/05
20200306,CO,Hefei,0.71,0.53,0.53,0.71,2020/03/06
20200307,CO,Hefei,0.88,0.7,0.71,0.78,2020/03/07
20200308,CO,Hefei,1.03,0.54,0.77,0.57,2020/03/08
20200309,CO,Hefei,1.24,0.37,0.58,1.24,2020/03/09
20200310,CO,Hefei,1.31,0.66,1.31,0.82,2020/03/10
20200311,CO,Hefei,0.99,0.56,0.81,0.56,2020/03/11
20200312,CO,Hefei,0.82,0.56,0.58,0.82,2020/03/12
20200313,CO,Hefei,0.94,0.27,0.82,0.27,2020/03/13
20200314,CO,Hefei,0.59,0.28,0.28,0.56,2020/03/14
20200315,CO,Hefei,0.62,0.31,0.53,0.62,2020/03/15
20200316,CO,Hefei,0.89,0.47,0.63,0.7,2020/03/16
20200317,CO,Hefei,1,0.32,0.68,0.79,2020/03/17
20200318,CO,Hefei,0.79,0.46,0.79,0.62,2020/03/18
20200319,CO,Hefei,0.64,0.24,0.64,0.43,2020/03/19
20200320,CO,Hefei,0.67,0.44,0.47,0.59,2020/03/20
20200321,CO,Hefei,0.8,0.44,0.5,0.8,2020/03/21
20200322,CO,Hefei,0.79,0.3,0.78,0.3,2020/03/22
20200323,CO,Hefei,1.14,0.31,0.31,0.63,2020/03/23
20200324,CO,Hefei,0.64,0.43,0.64,0.63,2020/03/24
20200325,CO,Hefei,0.91,0.61,0.63,0.73,2020/03/25
20200326,CO,Hefei,1.08,0.69,0.71,1.08,2020/03/26
20200327,CO,Hefei,1.03,0.32,1.03,0.43,2020/03/27
20200328,CO,Hefei,0.56,0.32,0.4,0.56,2020/03/28
20200329,CO,Hefei,0.71,0.29,0.57,0.54,2020/03/29
20200330,CO,Hefei,0.72,0.42,0.57,0.61,2020/03/30
20200331,CO,Hefei,0.78,0.57,0.59,0.76,2020/03/31
20200101,NO2,Fuzhou,40,25,27,36,2020/01/01
20200102,NO2,Fuzhou,47,21,31,47,2020/01/02
20200103,NO2,Fuzhou,54,38,48,49,2020/01/03
20200104,NO2,Fuzhou,51,33,51,45,2020/01/04
20200105,NO2,Fuzhou,70,33,44,62,2020/01/05
20200106,NO2,Fuzhou,57,13,57,28,2020/01/06
20200107,NO2,Fuzhou,38,14,28,15,2020/01/07
20200108,NO2,Fuzhou,31,14,17,20,2020/01/08
20200109,NO2,Fuzhou,28,16,18,27,2020/01/09
20200110,NO2,Fuzhou,41,26,27,40,2020/01/10
20200111,NO2,Fuzhou,40,25,38,25,2020/01/11
20200112,NO2,Fuzhou,26,16,26,20,2020/01/12
20200113,NO2,Fuzhou,32,14,18,18,2020/01/13
20200114,NO2,Fuzhou,29,17,17,28,2020/01/14
20200115,NO2,Fuzhou,33,18,21,33,2020/01/15
20200116,NO2,Fuzhou,34,23,34,23,2020/01/16
20200117,NO2,Fuzhou,27,20,21,24,2020/01/17
20200118,NO2,Fuzhou,24,14,22,24,2020/01/18
20200119,NO2,Fuzhou,38,18,21,35,2020/01/19
20200120,NO2,Fuzhou,58,17,34,30,2020/01/20
20200121,NO2,Fuzhou,35,20,33,21,2020/01/21
20200122,NO2,Fuzhou,26,16,16,17,2020/01/22
20200123,NO2,Fuzhou,21,14,16,20,2020/01/23
20200124,NO2,Fuzhou,20,13,20,13,2020/01/24
20200125,NO2,Fuzhou,13,9,13,11,2020/01/25
20200126,NO2,Fuzhou,11,7,11,10,2020/01/26
20200127,NO2,Fuzhou,11,8,10,9,2020/01/27
20200128,NO2,Fuzhou,11,8,10,10,2020/01/28
20200129,NO2,Fuzhou,19,8,10,19,2020/01/29
20200130,NO2,Fuzhou,23,7,20,21,2020/01/30
20200131,NO2,Fuzhou,23,10,23,13,2020/01/31
20200201,NO2,Fuzhou,16,10,14,13,2020/02/01
20200202,NO2,Fuzhou,17,11,13,11,2020/02/02
20200203,NO2,Fuzhou,13,9,11,10,2020/02/03
20200204,NO2,Fuzhou,18,8,11,14,2020/02/04
20200205,NO2,Fuzhou,16,9,14,10,2020/02/05
20200206,NO2,Fuzhou,10,7,9,7,2020/02/06
20200207,NO2,Fuzhou,9,6,7,9,2020/02/07
20200208,NO2,Fuzhou,9,7,8,8,2020/02/08
20200209,NO2,Fuzhou,12,7,9,12,2020/02/09
20200210,NO2,Fuzhou,14,7,14,11,2020/02/10
20200211,NO2,Fuzhou,13,9,10,10,2020/02/11
20200212,NO2,Fuzhou,16,9,10,14,2020/02/12
20200213,NO2,Fuzhou,12,8,12,8,2020/02/13
20200214,NO2,Fuzhou,12,6,9,12,2020/02/14
20200215,NO2,Fuzhou,11,5,11,6,2020/02/15
20200216,NO2,Fuzhou,11,4,5,11,2020/02/16
20200217,NO2,Fuzhou,13,4,10,13,2020/02/17
20200218,NO2,Fuzhou,18,5,18,9,2020/02/18
20200219,NO2,Fuzhou,22,7,10,19,2020/02/19
20200220,NO2,Fuzhou,28,9,19,14,2020/02/20
20200221,NO2,Fuzhou,43,9,17,9,2020/02/21
20200222,NO2,Fuzhou,33,8,10,33,2020/02/22
20200223,NO2,Fuzhou,43,12,43,30,2020/02/23
20200224,NO2,Fuzhou,45,8,36,16,2020/02/24
20200225,NO2,Fuzhou,35,7,18,32,2020/02/25
20200226,NO2,Fuzhou,39,11,37,11,2020/02/26
20200227,NO2,Fuzhou,15,8,10,14,2020/02/27
20200228,NO2,Fuzhou,25,12,12,15,2020/02/28
20200301,NO2,Fuzhou,14,8,13,9,2020/03/01
20200302,NO2,Fuzhou,14,7,8,10,2020/03/02
20200303,NO2,Fuzhou,12,8,9,12,2020/03/03
20200304,NO2,Fuzhou,16,11,12,14,2020/03/04
20200305,NO2,Fuzhou,28,11,13,28,2020/03/05
20200306,NO2,Fuzhou,33,14,32,33,2020/03/06
20200307,NO2,Fuzhou,36,13,36,13,2020/03/07
20200308,NO2,Fuzhou,28,15,15,23,2020/03/08
20200309,NO2,Fuzhou,23,9,23,9,2020/03/09
20200310,NO2,Fuzhou,32,8,9,32,2020/03/10
20200311,NO2,Fuzhou,35,14,35,16,2020/03/11
20200312,NO2,Fuzhou,32,9,16,23,2020/03/12
20200313,NO2,Fuzhou,25,10,22,14,2020/03/13
20200314,NO2,Fuzhou,59,8,14,52,2020/03/14
20200315,NO2,Fuzhou,36,8,36,22,2020/03/15
20200316,NO2,Fuzhou,64,24,34,55,2020/03/16
20200317,NO2,Fuzhou,48,13,48,13,2020/03/17
20200318,NO2,Fuzhou,33,10,11,30,2020/03/18
20200319,NO2,Fuzhou,63,9,34,50,2020/03/19
20200320,NO2,Fuzhou,49,8,49,18,2020/03/20
20200321,NO2,Fuzhou,20,8,18,16,2020/03/21
20200322,NO2,Fuzhou,23,10,13,16,2020/03/22
20200323,NO2,Fuzhou,24,10,19,18,2020/03/23
20200324,NO2,Fuzhou,30,15,21,27,2020/03/24
20200325,NO2,Fuzhou,26,8,26,16,2020/03/25
20200326,NO2,Fuzhou,21,9,13,19,2020/03/26
20200327,NO2,Fuzhou,17,7,17,13,2020/03/27
20200328,NO2,Fuzhou,12,6,12,8,2020/03/28
20200329,NO2,Fuzhou,22,7,8,7,2020/03/29
20200330,NO2,Fuzhou,24,6,7,23,2020/03/30
20200331,NO2,Fuzhou,36,8,18,34,2020/03/31
20200101,PM2_5,Fuzhou,49,28,37,48,2020/01/01
20200102,PM2_5,Fuzhou,50,36,48,50,2020/01/02
20200103,PM2_5,Fuzhou,76,53,53,72,2020/01/03
20200104,PM2_5,Fuzhou,71,26,71,29,2020/01/04
20200105,PM2_5,Fuzhou,63,29,29,62,2020/01/05
20200106,PM2_5,Fuzhou,57,12,57,16,2020/01/06
20200107,PM2_5,Fuzhou,41,10,16,15,2020/01/07
20200108,PM2_5,Fuzhou,35,16,16,30,2020/01/08
20200109,PM2_5,Fuzhou,50,14,28,14,2020/01/09
20200110,PM2_5,Fuzhou,41,10,15,10,2020/01/10
20200111,PM2_5,Fuzhou,20,6,9,19,2020/01/11
20200112,PM2_5,Fuzhou,32,20,20,21,2020/01/12
20200113,PM2_5,Fuzhou,31,18,20,26,2020/01/13
20200114,PM2_5,Fuzhou,58,28,28,52,2020/01/14
20200115,PM2_5,Fuzhou,79,14,51,20,2020/01/15
20200116,PM2_5,Fuzhou,43,10,16,43,2020/01/16
20200117,PM2_5,Fuzhou,57,40,45,44,2020/01/17
20200118,PM2_5,Fuzhou,44,24,44,36,2020/01/18
20200119,PM2_5,Fuzhou,70,31,33,70,2020/01/19
20200120,PM2_5,Fuzhou,77,34,77,74,2020/01/20
20200121,PM2_5,Fuzhou,75,45,68,66,2020/01/21
20200122,PM2_5,Fuzhou,63,25,54,25,2020/01/22
20200123,PM2_5,Fuzhou,40,16,27,25,2020/01/23
20200124,PM2_5,Fuzhou,49,6,19,49,2020/01/24
20200125,PM2_5,Fuzhou,71,12,47,12,2020/01/25
20200126,PM2_5,Fuzhou,14,4,10,14,2020/01/26
20200127,PM2_5,Fuzhou,36,11,11,35,2020/01/27
20200128,PM2_5,Fuzhou,42,34,36,39,2020/01/28
20200129,PM2_5,Fuzhou,52,35,42,51,2020/01/29
20200130,PM2_5,Fuzhou,62,31,57,62,2020/01/30
20200131,PM2_5,Fuzhou,65,40,60,65,2020/01/31
20200201,PM2_5,Fuzhou,69,36,65,53,2020/02/01
20200202,PM2_5,Fuzhou,55,46,53,47,2020/02/02
20200203,PM2_5,Fuzhou,43,30,43,34,2020/02/03
20200204,PM2_5,Fuzhou,33,19,32,33,2020/02/04
20200205,PM2_5,Fuzhou,34,24,31,28,2020/02/05
20200206,PM2_5,Fuzhou,26,8,26,8,2020/02/06
20200207,PM2_5,Fuzhou,16,5,8,15,2020/02/07
20200208,PM2_5,Fuzhou,26,12,17,26,2020/02/08
20200209,PM2_5,Fuzhou,36,18,25,24,2020/02/09
20200210,PM2_5,Fuzhou,36,18,24,34,2020/02/10
20200211,PM2_5,Fuzhou,46,31,33,37,2020/02/11
20200212,PM2_5,Fuzhou,40,24,34,33,2020/02/12
20200213,PM2_5,Fuzhou,25,8,25,10,2020/02/13
20200214,PM2_5,Fuzhou,15,5,10,14,2020/02/14
20200215,PM2_5,Fuzhou,19,5,13,8,2020/02/15
20200216,PM2_5,Fuzhou,19,8,10,19,2020/02/16
20200217,PM2_5,Fuzhou,25,10,20,25,2020/02/17
20200218,PM2_5,Fuzhou,28,15,23,28,2020/02/18
20200219,PM2_5,Fuzhou,50,22,28,48,2020/02/19
20200220,PM2_5,Fuzhou,48,28,48,42,2020/02/20
20200221,PM2_5,Fuzhou,53,30,45,30,2020/02/21
20200222,PM2_5,Fuzhou,44,27,29,44,2020/02/22
20200223,PM2_5,Fuzhou,54,32,46,51,2020/02/23
20200224,PM2_5,Fuzhou,59,17,49,25,2020/02/24
20200225,PM2_5,Fuzhou,26,17,26,25,2020/02/25
20200226,PM2_5,Fuzhou,89,22,26,22,2020/02/26
20200227,PM2_5,Fuzhou,31,18,20,31,2020/02/27
20200228,PM2_5,Fuzhou,57,30,30,56,2020/02/28
20200301,PM2_5,Fuzhou,31,5,8,23,2020/03/01
20200302,PM2_5,Fuzhou,30,12,22,24,2020/03/02
20200303,PM2_5,Fuzhou,35,7,22,35,2020/03/03
20200304,PM2_5,Fuzhou,37,13,35,20,2020/03/04
20200305,PM2_5,Fuzhou,33,22,22,29,2020/03/05
20200306,PM2_5,Fuzhou,29,9,29,15,2020/03/06
20200307,PM2_5,Fuzhou,23,10,16,21,2020/03/07
20200308,PM2_5,Fuzhou,36,12,19,31,2020/03/08
20200309,PM2_5,Fuzhou,23,9,23,21,2020/03/09
20200310,PM2_5,Fuzhou,46,24,24,42,2020/03/10
20200311,PM2_5,Fuzhou,48,29,42,43,2020/03/11
20200312,PM2_5,Fuzhou,37,16,37,32,2020/03/12
20200313,PM2_5,Fuzhou,31,17,31,29,2020/03/13
20200314,PM2_5,Fuzhou,38,16,28,38,2020/03/14
20200315,PM2_5,Fuzhou,41,22,41,37,2020/03/15
20200316,PM2_5,Fuzhou,59,30,30,59,2020/03/16
20200317,PM2_5,Fuzhou,63,31,61,31,2020/03/17
20200318,PM2_5,Fuzhou,34,21,29,30,2020/03/18
20200319,PM2_5,Fuzhou,53,21,31,53,2020/03/19
20200320,PM2_5,Fuzhou,50,14,50,29,2020/03/20
20200321,PM2_5,Fuzhou,27,18,27,20,2020/03/21
20200322,PM2_5,Fuzhou,25,13,19,24,2020/03/22
20200323,PM2_5,Fuzhou,62,24,24,42,2020/03/23
20200324,PM2_5,Fuzhou,44,30,38,44,2020/03/24
20200325,PM2_5,Fuzhou,44,13,44,30,2020/03/25
20200326,PM2_5,Fuzhou,28,13,28,15,2020/03/26
20200327,PM2_5,Fuzhou,20,7,20,13,2020/03/27
20200328,PM2_5,Fuzhou,11,4,11,9,2020/03/28
20200329,PM2_5,Fuzhou,18,5,6,7,2020/03/29
20200330,PM2_5,Fuzhou,18,3,5,18,2020/03/30
20200331,PM2_5,Fuzhou,26,13,22,26,2020/03/31
20200101,SO2,Fuzhou,40,6,6,7,2020/01/01
20200102,SO2,Fuzhou,16,5,7,5,2020/01/02
20200103,SO2,Fuzhou,7,5,5,6,2020/01/03
20200104,SO2,Fuzhou,7,4,7,5,2020/01/04
20200105,SO2,Fuzhou,14,5,5,14,2020/01/05
20200106,SO2,Fuzhou,11,5,11,6,2020/01/06
20200107,SO2,Fuzhou,12,5,5,5,2020/01/07
20200108,SO2,Fuzhou,17,5,5,5,2020/01/08
20200109,SO2,Fuzhou,9,5,5,5,2020/01/09
20200110,SO2,Fuzhou,6,5,5,5,2020/01/10
20200111,SO2,Fuzhou,7,5,5,5,2020/01/11
20200112,SO2,Fuzhou,12,5,6,6,2020/01/12
20200113,SO2,Fuzhou,18,5,6,5,2020/01/13
20200114,SO2,Fuzhou,14,5,6,5,2020/01/14
20200115,SO2,Fuzhou,8,4,5,5,2020/01/15
20200116,SO2,Fuzhou,6,5,5,5,2020/01/16
20200117,SO2,Fuzhou,6,5,5,5,2020/01/17
20200118,SO2,Fuzhou,8,5,5,5,2020/01/18
20200119,SO2,Fuzhou,62,5,6,8,2020/01/19
20200120,SO2,Fuzhou,13,5,10,8,2020/01/20
20200121,SO2,Fuzhou,84,5,7,6,2020/01/21
20200122,SO2,Fuzhou,6,5,5,6,2020/01/22
20200123,SO2,Fuzhou,7,5,5,5,2020/01/23
20200124,SO2,Fuzhou,7,5,5,5,2020/01/24
20200125,SO2,Fuzhou,17,5,5,5,2020/01/25
20200126,SO2,Fuzhou,6,5,5,5,2020/01/26
20200127,SO2,Fuzhou,6,5,6,5,2020/01/27
20200128,SO2,Fuzhou,6,5,5,5,2020/01/28
20200129,SO2,Fuzhou,6,5,6,6,2020/01/29
20200130,SO2,Fuzhou,31,5,5,5,2020/01/30
20200131,SO2,Fuzhou,7,5,5,7,2020/01/31
20200201,SO2,Fuzhou,13,4,13,5,2020/02/01
20200202,SO2,Fuzhou,28,4,5,5,2020/02/02
20200203,SO2,Fuzhou,6,5,5,5,2020/02/03
20200204,SO2,Fuzhou,7,5,5,5,2020/02/04
20200205,SO2,Fuzhou,14,5,6,5,2020/02/05
20200206,SO2,Fuzhou,6,5,5,5,2020/02/06
20200207,SO2,Fuzhou,6,5,5,5,2020/02/07
20200208,SO2,Fuzhou,6,5,6,5,2020/02/08
20200209,SO2,Fuzhou,6,5,5,5,2020/02/09
20200210,SO2,Fuzhou,23,5,6,5,2020/02/10
20200211,SO2,Fuzhou,6,5,6,5,2020/02/11
20200212,SO2,Fuzhou,51,5,5,6,2020/02/12
20200213,SO2,Fuzhou,7,5,5,5,2020/02/13
20200214,SO2,Fuzhou,6,5,5,5,2020/02/14
20200215,SO2,Fuzhou,12,5,6,5,2020/02/15
20200216,SO2,Fuzhou,6,5,5,5,2020/02/16
20200217,SO2,Fuzhou,7,5,5,7,2020/02/17
20200218,SO2,Fuzhou,16,5,5,5,2020/02/18
20200219,SO2,Fuzhou,10,4,5,5,2020/02/19
20200220,SO2,Fuzhou,15,5,5,6,2020/02/20
20200221,SO2,Fuzhou,60,5,6,5,2020/02/21
20200222,SO2,Fuzhou,6,5,5,6,2020/02/22
20200223,SO2,Fuzhou,81,6,7,6,2020/02/23
20200224,SO2,Fuzhou,11,5,8,6,2020/02/24
20200225,SO2,Fuzhou,7,5,6,5,2020/02/25
20200226,SO2,Fuzhou,13,4,5,5,2020/02/26
20200227,SO2,Fuzhou,7,5,5,5,2020/02/27
20200228,SO2,Fuzhou,13,5,5,5,2020/02/28
20200301,SO2,Fuzhou,6,5,5,6,2020/03/01
20200302,SO2,Fuzhou,9,5,6,5,2020/03/02
20200303,SO2,Fuzhou,6,5,5,6,2020/03/03
20200304,SO2,Fuzhou,6,5,6,6,2020/03/04
20200305,SO2,Fuzhou,11,5,6,5,2020/03/05
20200306,SO2,Fuzhou,6,5,5,6,2020/03/06
20200307,SO2,Fuzhou,11,5,6,6,2020/03/07
20200308,SO2,Fuzhou,16,5,6,5,2020/03/08
20200309,SO2,Fuzhou,16,5,5,5,2020/03/09
20200310,SO2,Fuzhou,6,5,5,5,2020/03/10
20200311,SO2,Fuzhou,11,5,5,6,2020/03/11
20200312,SO2,Fuzhou,8,5,6,6,2020/03/12
20200313,SO2,Fuzhou,13,5,6,6,2020/03/13
20200314,SO2,Fuzhou,11,5,6,11,2020/03/14
20200315,SO2,Fuzhou,50,5,31,8,2020/03/15
20200316,SO2,Fuzhou,34,5,12,24,2020/03/16
20200317,SO2,Fuzhou,39,8,39,12,2020/03/17
20200318,SO2,Fuzhou,12,5,7,6,2020/03/18
20200319,SO2,Fuzhou,18,5,5,6,2020/03/19
20200320,SO2,Fuzhou,8,5,7,5,2020/03/20
20200321,SO2,Fuzhou,6,5,5,5,2020/03/21
20200322,SO2,Fuzhou,20,5,5,6,2020/03/22
20200323,SO2,Fuzhou,17,5,6,10,2020/03/23
20200324,SO2,Fuzhou,18,5,11,5,2020/03/24
20200325,SO2,Fuzhou,6,4,5,6,2020/03/25
20200326,SO2,Fuzhou,6,5,5,5,2020/03/26
20200327,SO2,Fuzhou,6,5,5,6,2020/03/27
20200328,SO2,Fuzhou,6,5,5,6,2020/03/28
20200329,SO2,Fuzhou,11,5,5,6,2020/03/29
20200330,SO2,Fuzhou,6,5,5,6,2020/03/30
20200331,SO2,Fuzhou,29,5,6,10,2020/03/31
20200101,PM10,Fuzhou,84,58,74,77,2020/01/01
20200102,PM10,Fuzhou,79,57,79,66,2020/01/02
20200103,PM10,Fuzhou,100,71,71,94,2020/01/03
20200104,PM10,Fuzhou,96,41,90,47,2020/01/04
20200105,PM10,Fuzhou,98,45,45,97,2020/01/05
20200106,PM10,Fuzhou,94,30,94,36,2020/01/06
20200107,PM10,Fuzhou,63,25,36,27,2020/01/07
20200108,PM10,Fuzhou,58,28,28,51,2020/01/08
20200109,PM10,Fuzhou,69,27,46,27,2020/01/09
20200110,PM10,Fuzhou,61,20,24,20,2020/01/10
20200111,PM10,Fuzhou,36,15,18,34,2020/01/11
20200112,PM10,Fuzhou,49,33,36,35,2020/01/12
20200113,PM10,Fuzhou,51,34,36,45,2020/01/13
20200114,PM10,Fuzhou,80,43,46,77,2020/01/14
20200115,PM10,Fuzhou,112,25,76,28,2020/01/15
20200116,PM10,Fuzhou,63,20,25,62,2020/01/16
20200117,PM10,Fuzhou,77,52,61,58,2020/01/17
20200118,PM10,Fuzhou,58,36,57,49,2020/01/18
20200119,PM10,Fuzhou,98,44,47,98,2020/01/19
20200120,PM10,Fuzhou,116,51,101,85,2020/01/20
20200121,PM10,Fuzhou,107,65,107,88,2020/01/21
20200122,PM10,Fuzhou,81,33,71,33,2020/01/22
20200123,PM10,Fuzhou,48,24,34,37,2020/01/23
20200124,PM10,Fuzhou,58,14,28,58,2020/01/24
20200125,PM10,Fuzhou,84,19,59,19,2020/01/25
20200126,PM10,Fuzhou,24,10,15,23,2020/01/26
20200127,PM10,Fuzhou,45,19,22,43,2020/01/27
20200128,PM10,Fuzhou,52,43,45,50,2020/01/28
20200129,PM10,Fuzhou,66,45,53,66,2020/01/29
20200130,PM10,Fuzhou,81,43,70,81,2020/01/30
20200131,PM10,Fuzhou,83,53,78,83,2020/01/31
20200201,PM10,Fuzhou,85,47,83,69,2020/02/01
20200202,PM10,Fuzhou,71,58,68,58,2020/02/02
20200203,PM10,Fuzhou,56,42,56,44,2020/02/03
20200204,PM10,Fuzhou,47,31,41,44,2020/02/04
20200205,PM10,Fuzhou,44,35,42,39,2020/02/05
20200206,PM10,Fuzhou,36,14,36,14,2020/02/06
20200207,PM10,Fuzhou,22,11,13,22,2020/02/07
20200208,PM10,Fuzhou,32,21,24,32,2020/02/08
20200209,PM10,Fuzhou,45,27,34,36,2020/02/09
20200210,PM10,Fuzhou,48,29,34,47,2020/02/10
20200211,PM10,Fuzhou,55,42,46,48,2020/02/11
20200212,PM10,Fuzhou,50,34,44,41,2020/02/12
20200213,PM10,Fuzhou,33,15,33,19,2020/02/13
20200214,PM10,Fuzhou,25,12,19,22,2020/02/14
20200215,PM10,Fuzhou,28,13,21,17,2020/02/15
20200216,PM10,Fuzhou,38,15,15,38,2020/02/16
20200217,PM10,Fuzhou,40,27,37,40,2020/02/17
20200218,PM10,Fuzhou,49,24,40,49,2020/02/18
20200219,PM10,Fuzhou,69,37,46,69,2020/02/19
20200220,PM10,Fuzhou,70,44,70,59,2020/02/20
20200221,PM10,Fuzhou,73,43,62,43,2020/02/21
20200222,PM10,Fuzhou,58,36,39,58,2020/02/22
20200223,PM10,Fuzhou,78,53,63,76,2020/02/23
20200224,PM10,Fuzhou,83,34,73,41,2020/02/24
20200225,PM10,Fuzhou,52,33,41,49,2020/02/25
20200226,PM10,Fuzhou,112,34,53,34,2020/02/26
20200227,PM10,Fuzhou,50,32,34,46,2020/02/27
20200228,PM10,Fuzhou,97,45,45,97,2020/02/28
20200301,PM10,Fuzhou,38,12,14,36,2020/03/01
20200302,PM10,Fuzhou,43,24,34,36,2020/03/02
20200303,PM10,Fuzhou,45,15,31,45,2020/03/03
20200304,PM10,Fuzhou,52,23,45,30,2020/03/04
20200305,PM10,Fuzhou,54,31,31,47,2020/03/05
20200306,PM10,Fuzhou,47,19,46,22,2020/03/06
20200307,PM10,Fuzhou,38,17,22,30,2020/03/07
20200308,PM10,Fuzhou,54,20,26,45,2020/03/08
20200309,PM10,Fuzhou,35,14,35,30,2020/03/09
20200310,PM10,Fuzhou,61,32,32,58,2020/03/10
20200311,PM10,Fuzhou,76,42,60,68,2020/03/11
20200312,PM10,Fuzhou,58,28,58,46,2020/03/12
20200313,PM10,Fuzhou,48,31,42,48,2020/03/13
20200314,PM10,Fuzhou,110,25,48,110,2020/03/14
20200315,PM10,Fuzhou,114,72,114,92,2020/03/15
20200316,PM10,Fuzhou,110,84,84,109,2020/03/16
20200317,PM10,Fuzhou,110,51,110,51,2020/03/17
20200318,PM10,Fuzhou,59,42,46,48,2020/03/18
20200319,PM10,Fuzhou,107,36,47,107,2020/03/19
20200320,PM10,Fuzhou,100,29,100,51,2020/03/20
20200321,PM10,Fuzhou,45,32,45,34,2020/03/21
20200322,PM10,Fuzhou,40,23,33,34,2020/03/22
20200323,PM10,Fuzhou,98,36,36,65,2020/03/23
20200324,PM10,Fuzhou,77,57,61,65,2020/03/24
20200325,PM10,Fuzhou,62,28,62,47,2020/03/25
20200326,PM10,Fuzhou,45,26,45,29,2020/03/26
20200327,PM10,Fuzhou,35,17,34,20,2020/03/27
20200328,PM10,Fuzhou,21,12,20,21,2020/03/28
20200329,PM10,Fuzhou,27,12,19,15,2020/03/29
20200330,PM10,Fuzhou,29,7,9,27,2020/03/30
20200331,PM10,Fuzhou,35,20,29,35,2020/03/31
20200101,O3,Fuzhou,66,15,35,23,2020/01/01
20200102,O3,Fuzhou,44,2,26,2,2020/01/02
20200103,O3,Fuzhou,16,1,2,5,2020/01/03
20200104,O3,Fuzhou,17,1,3,1,2020/01/04
20200105,O3,Fuzhou,34,1,1,1,2020/01/05
20200106,O3,Fuzhou,87,1,2,49,2020/01/06
20200107,O3,Fuzhou,69,3,48,58,2020/01/07
20200108,O3,Fuzhou,118,30,47,68,2020/01/08
20200109,O3,Fuzhou,55,12,55,12,2020/01/09
20200110,O3,Fuzhou,13,1,12,1,2020/01/10
20200111,O3,Fuzhou,16,2,2,11,2020/01/11
20200112,O3,Fuzhou,60,10,10,51,2020/01/12
20200113,O3,Fuzhou,71,10,52,50,2020/01/13
20200114,O3,Fuzhou,53,30,50,34,2020/01/14
20200115,O3,Fuzhou,53,10,47,10,2020/01/15
20200116,O3,Fuzhou,31,10,10,28,2020/01/16
20200117,O3,Fuzhou,40,19,30,29,2020/01/17
20200118,O3,Fuzhou,42,24,31,24,2020/01/18
20200119,O3,Fuzhou,92,27,27,35,2020/01/19
20200120,O3,Fuzhou,99,16,36,55,2020/01/20
20200121,O3,Fuzhou,66,15,49,50,2020/01/21
20200122,O3,Fuzhou,45,18,25,36,2020/01/22
20200123,O3,Fuzhou,48,20,36,20,2020/01/23
20200124,O3,Fuzhou,50,17,19,50,2020/01/24
20200125,O3,Fuzhou,66,41,50,41,2020/01/25
20200126,O3,Fuzhou,55,40,42,40,2020/01/26
20200127,O3,Fuzhou,67,38,38,59,2020/01/27
20200128,O3,Fuzhou,79,46,55,65,2020/01/28
20200129,O3,Fuzhou,101,35,61,51,2020/01/29
20200130,O3,Fuzhou,114,36,36,63,2020/01/30
20200131,O3,Fuzhou,119,36,45,93,2020/01/31
20200201,O3,Fuzhou,112,33,88,86,2020/02/01
20200202,O3,Fuzhou,88,41,88,50,2020/02/02
20200203,O3,Fuzhou,60,47,53,50,2020/02/03
20200204,O3,Fuzhou,75,43,55,51,2020/02/04
20200205,O3,Fuzhou,87,15,40,65,2020/02/05
20200206,O3,Fuzhou,72,43,65,69,2020/02/06
20200207,O3,Fuzhou,69,48,69,51,2020/02/07
20200208,O3,Fuzhou,76,41,48,62,2020/02/08
20200209,O3,Fuzhou,82,43,61,55,2020/02/09
20200210,O3,Fuzhou,69,26,41,34,2020/02/10
20200211,O3,Fuzhou,33,18,33,23,2020/02/11
20200212,O3,Fuzhou,65,16,24,31,2020/02/12
20200213,O3,Fuzhou,61,18,34,56,2020/02/13
20200214,O3,Fuzhou,64,40,52,40,2020/02/14
20200215,O3,Fuzhou,73,18,38,61,2020/02/15
20200216,O3,Fuzhou,91,50,67,50,2020/02/16
20200217,O3,Fuzhou,109,55,56,66,2020/02/17
20200218,O3,Fuzhou,114,34,47,92,2020/02/18
20200219,O3,Fuzhou,90,28,90,28,2020/02/19
20200220,O3,Fuzhou,113,10,26,89,2020/02/20
20200221,O3,Fuzhou,95,28,74,71,2020/02/21
20200222,O3,Fuzhou,98,33,73,33,2020/02/22
20200223,O3,Fuzhou,117,22,24,66,2020/02/23
20200224,O3,Fuzhou,108,14,37,85,2020/02/24
20200225,O3,Fuzhou,108,34,75,34,2020/02/25
20200226,O3,Fuzhou,113,10,24,59,2020/02/26
